cluster_id,min_lat,min_lon,max_lat,max_lon,mean_lat,mean_lon
8526,47.747959760237066,7.552356634177303,47.878372934434736,7.89955751130505,47.81358987171587,7.674878022546725
8527,47.35672023764404,7.89955751130505,47.48713341184171,8.246758388432795,47.41325884275595,8.143629332593344
8528,47.35672023764404,8.246758388432795,47.48713341184171,8.593959265560542,47.414531280383656,8.443822740043519
8529,47.48713341184171,7.89955751130505,47.61754658603939,8.246758388432795,47.56154134419722,8.061155874977766
8530,47.48713341184171,8.246758388432795,47.61754658603939,8.593959265560542,47.53951254988265,8.436032138668809
8531,47.35672023764404,8.593959265560542,47.48713341184171,8.94116014268829,47.4234033841139,8.706929711895752
8532,47.35672023764404,8.94116014268829,47.48713341184171,9.288361019816037,47.40660777218117,9.125407603665526
8533,47.48713341184171,8.593959265560542,47.61754658603939,8.94116014268829,47.53823960017957,8.760492580312738
8534,47.48713341184171,8.94116014268829,47.61754658603939,9.288361019816037,47.567950663696514,9.103464141006256
8535,47.61754658603939,7.89955751130505,47.878372934434736,8.593959265560542,47.73140223527448,8.240649912198927
8536,47.61754658603939,8.593959265560542,47.747959760237066,8.94116014268829,47.685546207445846,8.740743393144017
8537,47.61754658603939,8.94116014268829,47.747959760237066,9.288361019816037,47.67582734114541,9.107433099368203
8538,47.747959760237066,8.593959265560542,47.878372934434736,8.94116014268829,47.78540625552423,8.807507906893392
8539,47.747959760237066,8.94116014268829,47.878372934434736,9.288361019816037,47.80805754923728,9.063863873670202
8540,47.878372934434736,6.510754002794063,48.13919928283009,7.205155757049557,48.0429878735291,6.811480920622929
8541,47.878372934434736,7.205155757049557,48.008786108632414,7.552356634177303,47.95312285776538,7.389000687865578
8542,47.878372934434736,7.552356634177303,48.008786108632414,7.89955751130505,47.94768730061626,7.754712500001414
8543,48.008786108632414,7.205155757049557,48.13919928283009,7.552356634177303,48.07579026210057,7.3826450819778
8544,48.008786108632414,7.552356634177303,48.13919928283009,7.89955751130505,48.07100390170181,7.719609363197067
8545,48.13919928283009,6.510754002794063,48.26961245702776,6.8579548799218095,48.21042868797519,6.702921789730141
8546,48.13919928283009,6.8579548799218095,48.26961245702776,7.205155757049557,48.19968272740982,6.969134414454822
8547,48.26961245702776,6.510754002794063,48.40002563122544,6.8579548799218095,48.32696436446054,6.7065290997755
8548,48.26961245702776,6.8579548799218095,48.40002563122544,7.205155757049557,48.33859744351477,6.984321411416103
8549,48.13919928283009,7.205155757049557,48.40002563122544,7.89955751130505,48.271865073066714,7.6571066919646675
8550,47.878372934434736,7.89955751130505,48.13919928283009,8.593959265560542,48.018421284733975,8.284291009372025
8551,47.878372934434736,8.593959265560542,48.13919928283009,9.288361019816037,48.04331009720165,9.048531301760264
8552,48.13919928283009,7.89955751130505,48.40002563122544,8.593959265560542,48.244947322614294,8.274099121433627
8553,48.13919928283009,8.593959265560542,48.40002563122544,9.288361019816037,48.286124405284255,8.902036591045677
8554,47.35672023764404,9.288361019816037,47.48713341184171,9.635561896943784,47.42224783429812,9.516227521888464
8555,47.35672023764404,9.635561896943784,47.48713341184171,9.98276277407153,47.42387177452614,9.725535753157951
8556,47.48713341184171,9.288361019816037,47.61754658603939,9.635561896943784,47.55396618842988,9.392432508073734
8557,47.48713341184171,9.635561896943784,47.61754658603939,9.98276277407153,47.54041753705556,9.7609056077921
8558,47.35672023764404,9.98276277407153,47.61754658603939,10.677164528327022,47.52405790804042,10.370099167747485
8559,47.61754658603939,9.288361019816037,47.878372934434736,9.98276277407153,47.725174621242694,9.577923451860393
8560,47.61754658603939,9.98276277407153,47.878372934434736,10.677164528327022,47.765593393457536,10.297627019559048
8561,47.35672023764404,10.677164528327022,47.61754658603939,11.371566282582517,47.50738811374135,10.911859070874712
8562,47.35672023764404,11.371566282582517,47.61754658603939,12.06596803683801,47.46468701356249,11.769863979923894
8563,47.61754658603939,10.677164528327022,47.878372934434736,11.371566282582517,47.733238480513286,11.05708432178457
8564,47.61754658603939,11.371566282582517,47.878372934434736,12.06596803683801,47.77097093004334,11.745653893526088
8565,47.878372934434736,9.288361019816037,48.13919928283009,9.98276277407153,47.99905631933539,9.607805803764155
8566,47.878372934434736,9.98276277407153,48.13919928283009,10.677164528327022,47.97720890148311,10.247554436785514
8567,48.13919928283009,9.288361019816037,48.26961245702776,9.635561896943784,48.214540957376705,9.52330008711381
8568,48.13919928283009,9.635561896943784,48.26961245702776,9.98276277407153,48.21332293241845,9.799391915848611
8569,48.26961245702776,9.288361019816037,48.40002563122544,9.635561896943784,48.334904432515565,9.48638802490518
8570,48.26961245702776,9.635561896943784,48.40002563122544,9.98276277407153,48.34057117022058,9.854234061468764
8571,48.13919928283009,9.98276277407153,48.40002563122544,10.677164528327022,48.31715763822578,10.225022842952876
8572,47.878372934434736,10.677164528327022,48.13919928283009,11.371566282582517,48.04269480556691,11.101823535737903
8573,47.878372934434736,11.371566282582517,48.008786108632414,11.718767159710264,47.954890035686745,11.57078060229058
8574,47.878372934434736,11.718767159710264,48.008786108632414,12.06596803683801,47.95408139384989,11.851807674609606
8575,48.008786108632414,11.371566282582517,48.13919928283009,11.718767159710264,48.0869191195268,11.565789490192198
8576,48.008786108632414,11.718767159710264,48.13919928283009,12.06596803683801,48.08106030160796,11.850568492574851
8577,48.13919928283009,10.677164528327022,48.26961245702776,11.02436540545477,48.22314936212084,10.854608283663056
8578,48.13919928283009,11.02436540545477,48.26961245702776,11.371566282582517,48.195300337168106,11.251597118443621
8579,48.26961245702776,10.677164528327022,48.40002563122544,11.02436540545477,48.34429694736647,10.885934633114827
8580,48.26961245702776,11.02436540545477,48.40002563122544,11.371566282582517,48.34174398034529,11.207680202167726
8581,48.13919928283009,11.371566282582517,48.26961245702776,11.718767159710264,48.19047289072296,11.548094014832335
8582,48.13919928283009,11.718767159710264,48.26961245702776,12.06596803683801,48.18453933942775,11.83858092910954
8583,48.26961245702776,11.371566282582517,48.40002563122544,11.718767159710264,48.32475774815849,11.563247056938836
8584,48.26961245702776,11.718767159710264,48.40002563122544,12.06596803683801,48.34466048648765,11.833951389741129
8585,48.40002563122544,6.510754002794063,48.66085197962079,7.205155757049557,48.47905037570458,6.834515516547262
8586,48.40002563122544,7.205155757049557,48.66085197962079,7.89955751130505,48.550943031447616,7.739477978794068
8587,48.66085197962079,6.510754002794063,48.92167832801614,7.205155757049557,48.753431312657554,6.886914876666589
8588,48.66085197962079,7.205155757049557,48.92167832801614,7.89955751130505,48.78477251107512,7.554533467693391
8589,48.40002563122544,7.89955751130505,48.66085197962079,8.593959265560542,48.54348419585529,8.177306904962597
8590,48.40002563122544,8.593959265560542,48.53043880542312,8.94116014268829,48.46406329562146,8.821517565986104
8591,48.40002563122544,8.94116014268829,48.53043880542312,9.288361019816037,48.47173999970189,9.123269280800306
8592,48.53043880542312,8.593959265560542,48.66085197962079,8.94116014268829,48.59710387586657,8.837846266151084
8593,48.53043880542312,8.94116014268829,48.66085197962079,9.288361019816037,48.59343031274614,9.10725770955726
8594,48.66085197962079,7.89955751130505,48.791265153818465,8.246758388432795,48.72450287751809,8.064063953696557
8595,48.66085197962079,8.246758388432795,48.791265153818465,8.593959265560542,48.73788222006095,8.467426296654292
8596,48.791265153818465,7.89955751130505,48.92167832801614,8.246758388432795,48.8497247124575,8.126601231826891
8597,48.791265153818465,8.246758388432795,48.92167832801614,8.593959265560542,48.86187157555057,8.434893517363307
8598,48.66085197962079,8.593959265560542,48.791265153818465,8.94116014268829,48.72194192896617,8.812996805050087
8599,48.66085197962079,8.94116014268829,48.791265153818465,9.288361019816037,48.72640335726202,9.1169292466702
8600,48.791265153818465,8.593959265560542,48.92167832801614,8.94116014268829,48.864487411988506,8.767989787045158
8601,48.791265153818465,8.94116014268829,48.92167832801614,9.288361019816037,48.846706395890806,9.126441621624384
8602,48.92167832801614,6.510754002794063,49.18250467641149,7.205155757049557,49.09726848508798,6.979118292360275
8603,48.92167832801614,7.205155757049557,49.18250467641149,7.89955751130505,49.099681683973515,7.623460410219937
8604,49.18250467641149,6.510754002794063,49.31291785060917,6.8579548799218095,49.281677572555836,6.760865793124942
8605,49.18250467641149,6.8579548799218095,49.31291785060917,7.205155757049557,49.26044446195692,7.041307430859846
8606,49.31291785060917,6.510754002794063,49.44333102480684,6.8579548799218095,49.37443335835857,6.7205246441781865
8607,49.31291785060917,6.8579548799218095,49.44333102480684,7.205155757049557,49.38010511044746,7.058791717203911
8608,49.18250467641149,7.205155757049557,49.31291785060917,7.552356634177303,49.25744945059837,7.3556097522557415
8609,49.18250467641149,7.552356634177303,49.31291785060917,7.89955751130505,49.240357942123296,7.703423048586685
8610,49.31291785060917,7.205155757049557,49.44333102480684,7.552356634177303,49.375560482607455,7.358231610868561
8611,49.31291785060917,7.552356634177303,49.44333102480684,7.89955751130505,49.38869847052866,7.718198094040719
8612,48.92167832801614,7.89955751130505,49.05209150221381,8.246758388432795,48.98659199152481,8.089636666344015
8613,48.92167832801614,8.246758388432795,49.05209150221381,8.593959265560542,48.988374456393075,8.412934331870217
8614,49.05209150221381,7.89955751130505,49.18250467641149,8.246758388432795,49.11827893123756,8.07685005948163
8615,49.05209150221381,8.246758388432795,49.18250467641149,8.593959265560542,49.11120760909657,8.452242319634863
8616,48.92167832801614,8.593959265560542,49.05209150221381,8.94116014268829,48.98292864675772,8.7865002271507
8617,48.92167832801614,8.94116014268829,49.05209150221381,9.288361019816037,48.983080680217114,9.112451856967475
8618,49.05209150221381,8.593959265560542,49.18250467641149,8.94116014268829,49.11912682236479,8.778766469228446
8619,49.05209150221381,8.94116014268829,49.18250467641149,9.288361019816037,49.11730010705869,9.14809734668888
8620,49.18250467641149,7.89955751130505,49.31291785060917,8.246758388432795,49.248138376960064,8.093786321881812
8621,49.18250467641149,8.246758388432795,49.31291785060917,8.593959265560542,49.25121206330209,8.459215883834831
8622,49.31291785060917,7.89955751130505,49.44333102480684,8.246758388432795,49.379511273961306,8.096707698844707
8623,49.31291785060917,8.246758388432795,49.44333102480684,8.593959265560542,49.38364807240868,8.444164147116163
8624,49.18250467641149,8.593959265560542,49.31291785060917,8.94116014268829,49.249312293846515,8.741850380145168
8625,49.18250467641149,8.94116014268829,49.31291785060917,9.288361019816037,49.23540399344651,9.160596731191644
8626,49.31291785060917,8.593959265560542,49.44333102480684,8.94116014268829,49.3895572587489,8.720680955053806
8627,49.31291785060917,8.94116014268829,49.44333102480684,9.288361019816037,49.37916237767099,9.135003910656263
8628,48.40002563122544,9.288361019816037,48.53043880542312,9.635561896943784,48.46371761766625,9.413250852261003
8629,48.40002563122544,9.635561896943784,48.53043880542312,9.98276277407153,48.45712200109555,9.848778297523886
8630,48.53043880542312,9.288361019816037,48.66085197962079,9.635561896943784,48.615429268972235,9.443681635950805
8631,48.53043880542312,9.635561896943784,48.66085197962079,9.98276277407153,48.603883171226606,9.78337398828825
8632,48.40002563122544,9.98276277407153,48.53043880542312,10.329963651199275,48.45275234488812,10.135214931115888
8633,48.40002563122544,10.329963651199275,48.53043880542312,10.677164528327022,48.44566152034041,10.526675989071963
8634,48.53043880542312,9.98276277407153,48.66085197962079,10.329963651199275,48.59871448291463,10.167746254464877
8635,48.53043880542312,10.329963651199275,48.66085197962079,10.677164528327022,48.59549964153981,10.512016164906758
8636,48.66085197962079,9.288361019816037,48.791265153818465,9.635561896943784,48.71425889316054,9.460252113989165
8637,48.66085197962079,9.635561896943784,48.791265153818465,9.98276277407153,48.715322199212565,9.749473815414001
8638,48.791265153818465,9.288361019816037,48.92167832801614,9.635561896943784,48.8501464696348,9.418434618837773
8639,48.791265153818465,9.635561896943784,48.92167832801614,9.98276277407153,48.84488333741257,9.77749303861964
8640,48.66085197962079,9.98276277407153,48.92167832801614,10.677164528327022,48.77395992556889,10.238375885617645
8641,48.40002563122544,10.677164528327022,48.66085197962079,11.371566282582517,48.50751238538108,10.9210438964066
8642,48.40002563122544,11.371566282582517,48.66085197962079,12.06596803683801,48.483003393031964,11.769030479012097
8643,48.66085197962079,10.677164528327022,48.92167832801614,11.371566282582517,48.809701900493,11.137531772266293
8644,48.66085197962079,11.371566282582517,48.92167832801614,12.06596803683801,48.82116232234868,11.569928594090756
8645,48.92167832801614,9.288361019816037,49.05209150221381,9.635561896943784,48.97944594880666,9.43021112861037
8646,48.92167832801614,9.635561896943784,49.05209150221381,9.98276277407153,48.97758492878675,9.730166694192771
8647,49.05209150221381,9.288361019816037,49.18250467641149,9.635561896943784,49.11466221957656,9.416794392688097
8648,49.05209150221381,9.635561896943784,49.18250467641149,9.98276277407153,49.12785944424772,9.82588041802967
8649,48.92167832801614,9.98276277407153,49.18250467641149,10.677164528327022,49.06467165941389,10.296727174394153
8650,49.18250467641149,9.288361019816037,49.44333102480684,9.98276277407153,49.30553863253548,9.512878509647535
8651,49.18250467641149,9.98276277407153,49.44333102480684,10.677164528327022,49.27918943765151,10.307102394925371
8652,48.92167832801614,10.677164528327022,49.18250467641149,11.371566282582517,49.08499795803,11.068588005909483
8653,48.92167832801614,11.371566282582517,49.18250467641149,12.06596803683801,49.00590420938326,11.746883327640294
8654,49.18250467641149,10.677164528327022,49.44333102480684,11.371566282582517,49.363446600151896,11.08731307207403
8655,49.18250467641149,11.371566282582517,49.44333102480684,12.06596803683801,49.35178047935615,11.71667120366267
8656,45.27010945048125,12.06596803683801,45.5309357988766,12.760369791093503,45.44911716249113,12.239898751612067
8657,45.5309357988766,12.06596803683801,45.79176214727195,12.760369791093503,45.64327281666956,12.3937969376767
8658,45.5309357988766,12.760369791093503,45.79176214727195,13.454771545348997,45.68548751204269,13.0006920996804
8659,45.27010945048125,13.454771545348997,45.5309357988766,14.14917329960449,45.410431221052036,13.770556715299962
8660,45.27010945048125,14.14917329960449,45.40052262467893,14.496374176732235,45.3489231190636,14.363659619409681
8661,45.27010945048125,14.496374176732235,45.40052262467893,14.843575053859983,45.34190379283902,14.674554788501665
8662,45.40052262467893,14.14917329960449,45.5309357988766,14.496374176732235,45.45690752742218,14.331365187218562
8663,45.40052262467893,14.496374176732235,45.5309357988766,14.843575053859983,45.461724923626456,14.662681965166724
8664,45.5309357988766,13.454771545348997,45.661348973074276,13.801972422476744,45.596110558647055,13.760014709719878
8665,45.5309357988766,13.801972422476744,45.661348973074276,14.14917329960449,45.618101465058615,13.861213649874916
8666,45.661348973074276,13.454771545348997,45.79176214727195,13.801972422476744,45.73177475652525,13.700546990099193
8667,45.661348973074276,13.801972422476744,45.79176214727195,14.14917329960449,45.72475035432859,13.927990345548595
8668,45.5309357988766,14.14917329960449,45.79176214727195,14.843575053859983,45.70597337505711,14.452807689792994
8669,45.79176214727195,12.06596803683801,46.0525884956673,12.760369791093503,45.938894953866544,12.408192290267253
8670,45.79176214727195,12.760369791093503,45.922175321469624,13.10757066822125,45.884781269094404,13.01622035077722
8671,45.79176214727195,13.10757066822125,45.922175321469624,13.454771545348997,45.869115638754906,13.289229086869568
8672,45.922175321469624,12.760369791093503,46.0525884956673,13.10757066822125,45.959577863009606,13.018868231574766
8673,45.922175321469624,13.10757066822125,46.0525884956673,13.454771545348997,45.98646298680469,13.265237521297436
8674,46.0525884956673,12.06596803683801,46.31341484406265,12.760369791093503,46.16374214984984,12.393020338062039
8675,46.0525884956673,12.760369791093503,46.18300166986498,13.10757066822125,46.1001280487466,12.99673422844581
8676,46.0525884956673,13.10757066822125,46.18300166986498,13.454771545348997,46.103360109585445,13.282881357112986
8677,46.18300166986498,12.760369791093503,46.31341484406265,13.10757066822125,46.24859635481073,13.015572420929022
8678,46.18300166986498,13.10757066822125,46.31341484406265,13.454771545348997,46.241374230041394,13.263806671970727
8679,45.79176214727195,13.454771545348997,45.922175321469624,13.801972422476744,45.862413626769715,13.589041990564635
8680,45.79176214727195,13.801972422476744,45.922175321469624,14.14917329960449,45.84663453472418,13.946576802591832
8681,45.922175321469624,13.454771545348997,46.0525884956673,13.801972422476744,45.9761859104926,13.602052265924428
8682,45.922175321469624,13.801972422476744,46.0525884956673,14.14917329960449,45.962171253852,13.98672350695512
8683,45.79176214727195,14.14917329960449,46.0525884956673,14.843575053859983,45.94764664453585,14.444550630428969
8684,46.0525884956673,13.454771545348997,46.31341484406265,14.14917329960449,46.16770141364883,13.689985300410578
8685,46.0525884956673,14.14917329960449,46.18300166986498,14.496374176732235,46.11587194269206,14.435831105763251
8686,46.0525884956673,14.496374176732235,46.18300166986498,14.843575053859983,46.11589760355955,14.5984663160798
8687,46.18300166986498,14.14917329960449,46.31341484406265,14.496374176732235,46.24338520752976,14.389174365292703
8688,46.18300166986498,14.496374176732235,46.31341484406265,14.843575053859983,46.22843002250271,14.636609329403715
8689,45.27010945048125,14.843575053859983,45.5309357988766,15.537976808115475,45.408275347304375,15.183089812722011
8690,45.27010945048125,15.537976808115475,45.5309357988766,16.232378562370968,45.399305109300265,15.832533489080614
8691,45.5309357988766,14.843575053859983,45.79176214727195,15.537976808115475,45.68054800510848,15.201402193357099
8692,45.5309357988766,15.537976808115475,45.661348973074276,15.885177685243221,45.60254472800663,15.651351796832
8693,45.5309357988766,15.885177685243221,45.661348973074276,16.232378562370968,45.60058417371732,16.019272475918616
8694,45.661348973074276,15.537976808115475,45.79176214727195,15.885177685243221,45.72853726673708,15.805734486278238
8695,45.661348973074276,15.885177685243221,45.79176214727195,16.232378562370968,45.737783633178516,16.031038939519167
8696,45.27010945048125,16.232378562370968,45.79176214727195,17.621182070881957,45.49953892795278,16.622615235644965
8697,45.79176214727195,14.843575053859983,46.0525884956673,15.537976808115475,45.87334669700256,15.130771753871453
8698,45.79176214727195,15.537976808115475,45.922175321469624,15.885177685243221,45.85813059240324,15.766213648931943
8699,45.79176214727195,15.885177685243221,45.922175321469624,16.232378562370968,45.83497215371289,15.997721687364391
8700,45.922175321469624,15.537976808115475,46.0525884956673,15.885177685243221,45.98568529014842,15.785858095082366
8701,45.922175321469624,15.885177685243221,46.0525884956673,16.232378562370968,45.99870840291169,15.994796229219498
8702,46.0525884956673,14.843575053859983,46.31341484406265,15.537976808115475,46.21013251498191,15.183538520858106
8703,46.0525884956673,15.537976808115475,46.18300166986498,15.885177685243221,46.13218018883781,15.778629243197186
8704,46.0525884956673,15.885177685243221,46.18300166986498,16.232378562370968,46.114642572670434,16.00818999908686
8705,46.18300166986498,15.537976808115475,46.31341484406265,15.885177685243221,46.232576587668,15.7245672943556
8706,46.18300166986498,15.885177685243221,46.31341484406265,16.232378562370968,46.227956398721275,16.071575288383542
8707,45.79176214727195,16.232378562370968,46.0525884956673,16.926780316626463,45.92084334538317,16.633479656030204
8708,45.79176214727195,16.926780316626463,46.0525884956673,17.621182070881957,45.949556007692074,17.336030933388646
8709,46.0525884956673,16.232378562370968,46.31341484406265,16.926780316626463,46.22479317620093,16.459441891987584
8710,46.0525884956673,16.926780316626463,46.31341484406265,17.621182070881957,46.21694003319196,17.11407145626107
8711,46.31341484406265,12.06596803683801,46.574241192458,12.760369791093503,46.49116662770439,12.321887800736688
8712,46.31341484406265,12.760369791093503,46.44382801826032,13.10757066822125,46.3936700389593,12.99184039026028
8713,46.31341484406265,13.10757066822125,46.44382801826032,13.454771545348997,46.382463822263134,13.249677708085919
8714,46.44382801826032,12.760369791093503,46.574241192458,13.10757066822125,46.50890337269983,12.943446814904433
8715,46.44382801826032,13.10757066822125,46.574241192458,13.454771545348997,46.50069269037132,13.254304803176684
8716,46.574241192458,12.06596803683801,46.835067540853345,12.760369791093503,46.66973095357813,12.402211922828377
8717,46.574241192458,12.760369791093503,46.835067540853345,13.454771545348997,46.706898081332994,13.025085706198412
8718,46.31341484406265,13.454771545348997,46.44382801826032,13.801972422476744,46.38400592725937,13.606824545375936
8719,46.31341484406265,13.801972422476744,46.44382801826032,14.14917329960449,46.4060417631009,14.0531618729109
8720,46.44382801826032,13.454771545348997,46.574241192458,13.801972422476744,46.50827536206717,13.63719948344003
8721,46.44382801826032,13.801972422476744,46.574241192458,14.14917329960449,46.51842282237205,13.99826599933631
8722,46.31341484406265,14.14917329960449,46.574241192458,14.843575053859983,46.45197316084519,14.440677600618171
8723,46.574241192458,13.454771545348997,46.835067540853345,14.14917329960449,46.69196789880935,13.82330371011008
8724,46.574241192458,14.14917329960449,46.704654366655674,14.496374176732235,46.62797425925597,14.287208596062655
8725,46.574241192458,14.496374176732235,46.704654366655674,14.843575053859983,46.63295098684177,14.634282259994968
8726,46.704654366655674,14.14917329960449,46.835067540853345,14.496374176732235,46.75027066174546,14.348361847694788
8727,46.704654366655674,14.496374176732235,46.835067540853345,14.843575053859983,46.775544247429025,14.744989090030094
8728,46.835067540853345,12.06596803683801,47.09589388924869,12.760369791093503,46.96575945476244,12.496322478379104
8729,46.835067540853345,12.760369791093503,47.09589388924869,13.454771545348997,46.92120588358203,13.06267392051362
8730,47.09589388924869,12.06596803683801,47.35672023764404,12.760369791093503,47.25770031731911,12.434990151067698
8731,47.09589388924869,12.760369791093503,47.22630706344637,13.10757066822125,47.17235667267797,13.042277667003734
8732,47.09589388924869,13.10757066822125,47.22630706344637,13.454771545348997,47.16323353363362,13.247425522522924
8733,47.22630706344637,12.760369791093503,47.35672023764404,13.10757066822125,47.2978848980248,12.978600960069747
8734,47.22630706344637,13.10757066822125,47.35672023764404,13.454771545348997,47.3079247190074,13.238140408519067
8735,46.835067540853345,13.454771545348997,47.09589388924869,14.14917329960449,46.983276967005146,13.818040547836196
8736,46.835067540853345,14.14917329960449,47.09589388924869,14.843575053859983,46.919882914254856,14.51539555094826
8737,47.09589388924869,13.454771545348997,47.35672023764404,14.14917329960449,47.23503559254709,13.705724345848134
8738,47.09589388924869,14.14917329960449,47.35672023764404,14.843575053859983,47.192707827386954,14.57261101804702
8739,46.31341484406265,14.843575053859983,46.574241192458,15.537976808115475,46.44913647934691,15.245156266432971
8740,46.31341484406265,15.537976808115475,46.574241192458,16.232378562370968,46.47406431394426,15.73093591172485
8741,46.574241192458,14.843575053859983,46.835067540853345,15.537976808115475,46.74025304853791,15.313912672758933
8742,46.574241192458,15.537976808115475,46.835067540853345,16.232378562370968,46.683247251784245,15.725307414250672
8743,46.31341484406265,16.232378562370968,46.574241192458,16.926780316626463,46.44673170647126,16.610754783805078
8744,46.31341484406265,16.926780316626463,46.574241192458,17.621182070881957,46.473657235720154,17.099898751372702
8745,46.574241192458,16.232378562370968,46.835067540853345,16.926780316626463,46.718542909751406,16.587775497098416
8746,46.574241192458,16.926780316626463,46.835067540853345,17.621182070881957,46.72799322707503,17.26475590970976
8747,46.835067540853345,14.843575053859983,46.965480715051015,15.19077593098773,46.93099490373076,14.96718007443786
8748,46.835067540853345,15.19077593098773,46.965480715051015,15.537976808115475,46.906473669572854,15.426356551846068
8749,46.965480715051015,14.843575053859983,47.09589388924869,15.19077593098773,47.014342148628664,15.103959799177067
8750,46.965480715051015,15.19077593098773,47.09589388924869,15.537976808115475,47.043163033260036,15.419505346627195
8751,46.835067540853345,15.537976808115475,47.09589388924869,16.232378562370968,46.996324921369634,15.894535577922474
8752,47.09589388924869,14.843575053859983,47.35672023764404,15.537976808115475,47.19832384066963,15.307271908319334
8753,47.09589388924869,15.537976808115475,47.35672023764404,16.232378562370968,47.239144609356416,15.832274866952035
8754,46.835067540853345,16.232378562370968,47.09589388924869,16.926780316626463,46.93275956485354,16.679825209060503
8755,46.835067540853345,16.926780316626463,47.09589388924869,17.621182070881957,46.93542112081,17.31952348281704
8756,47.09589388924869,16.232378562370968,47.35672023764404,16.926780316626463,47.245343018110226,16.636497302407825
8757,47.09589388924869,16.926780316626463,47.35672023764404,17.621182070881957,47.19017613344426,17.302331641838258
8758,45.27010945048125,17.621182070881957,45.5309357988766,18.315583825137452,45.403129989855884,17.886298066358787
8759,45.27010945048125,18.315583825137452,45.5309357988766,19.009985579392943,45.412020482558376,18.63035305648063
8760,45.5309357988766,17.621182070881957,45.79176214727195,18.315583825137452,45.6126923563645,17.968748188671636
8761,45.5309357988766,18.315583825137452,45.79176214727195,19.009985579392943,45.58190362173386,18.660910435653218
8762,45.27010945048125,19.009985579392943,45.5309357988766,19.704387333648434,45.400842055359924,19.394658836872654
8763,45.27010945048125,19.704387333648434,45.5309357988766,20.39878908790393,45.36801994213116,20.021788705700093
8764,45.5309357988766,19.009985579392943,45.79176214727195,19.704387333648434,45.7028444029275,19.445546867456848
8765,45.5309357988766,19.704387333648434,45.79176214727195,20.39878908790393,45.67337798391145,19.968438455742106
8766,45.79176214727195,17.621182070881957,46.0525884956673,18.315583825137452,45.94691166432605,18.043128604367197
8767,45.79176214727195,18.315583825137452,46.0525884956673,19.009985579392943,45.92764259559744,18.52796933624751
8768,46.0525884956673,17.621182070881957,46.18300166986498,17.968382948009705,46.10453613910931,17.855619641160708
8769,46.0525884956673,17.968382948009705,46.18300166986498,18.315583825137452,46.111431180472984,18.155748575340965
8770,46.18300166986498,17.621182070881957,46.31341484406265,17.968382948009705,46.25976610681493,17.856854739391252
8771,46.18300166986498,17.968382948009705,46.31341484406265,18.315583825137452,46.23242710581063,18.150148134006464
8772,46.0525884956673,18.315583825137452,46.31341484406265,19.009985579392943,46.19324436771924,18.57115939302611
8773,45.79176214727195,19.009985579392943,46.0525884956673,19.704387333648434,45.86194725132621,19.640229811929366
8774,45.79176214727195,19.704387333648434,46.0525884956673,20.39878908790393,45.941621772362176,20.105611284986892
8775,46.0525884956673,19.009985579392943,46.31341484406265,19.704387333648434,46.1133418735544,19.639623108983987
8776,46.0525884956673,19.704387333648434,46.31341484406265,20.39878908790393,46.22159767650278,20.080079496264744
8777,45.27010945048125,20.39878908790393,45.5309357988766,21.093190842159423,45.37886751588334,20.692123468349177
8778,45.27010945048125,21.093190842159423,45.5309357988766,21.787592596414918,45.435939435380945,21.30559175848719
8779,45.5309357988766,20.39878908790393,45.79176214727195,21.093190842159423,45.666216301867024,20.60433737675618
8780,45.5309357988766,21.093190842159423,45.79176214727195,21.787592596414918,45.736363875347166,21.290744297488295
8781,45.27010945048125,21.787592596414918,45.5309357988766,22.481994350670412,45.42832764928209,22.137878887313924
8782,45.27010945048125,22.481994350670412,45.5309357988766,23.176396104925903,45.429307226869035,22.910440080476572
8783,45.5309357988766,21.787592596414918,45.79176214727195,22.481994350670412,45.71206652903701,21.990597344962126
8784,45.5309357988766,22.481994350670412,45.79176214727195,23.176396104925903,45.668793294291476,22.95239530350662
8785,45.79176214727195,20.39878908790393,46.0525884956673,21.093190842159423,45.84989684455814,20.48680872423032
8786,45.79176214727195,21.093190842159423,46.0525884956673,21.787592596414918,45.86330157683274,21.478086658247864
8787,46.0525884956673,20.39878908790393,46.31341484406265,21.093190842159423,46.21966834757507,20.667234708465344
8788,46.0525884956673,21.093190842159423,46.31341484406265,21.787592596414918,46.190176892133614,21.49157271548307
8789,45.79176214727195,21.787592596414918,46.0525884956673,22.481994350670412,45.88531589906211,22.100122094725386
8790,45.79176214727195,22.481994350670412,46.0525884956673,23.176396104925903,45.88790470057368,22.899553738823275
8791,46.0525884956673,21.787592596414918,46.31341484406265,22.481994350670412,46.20839962897843,22.160585659612487
8792,46.0525884956673,22.481994350670412,46.31341484406265,23.176396104925903,46.21203062731956,22.73933747874202
8793,46.31341484406265,17.621182070881957,46.574241192458,18.315583825137452,46.44011875613357,17.86544418437948
8794,46.31341484406265,18.315583825137452,46.574241192458,19.009985579392943,46.43955338225492,18.68158685670638
8795,46.574241192458,17.621182070881957,46.835067540853345,18.315583825137452,46.71542920754145,17.89553631596681
8796,46.574241192458,18.315583825137452,46.835067540853345,19.009985579392943,46.70458074218593,18.689507218639395
8797,46.31341484406265,19.009985579392943,46.835067540853345,20.39878908790393,46.56623250263128,19.77502291678719
8798,46.835067540853345,17.621182070881957,46.965480715051015,17.968382948009705,46.899785055275615,17.82099301749229
8799,46.835067540853345,17.968382948009705,46.965480715051015,18.315583825137452,46.915007586809516,18.11681633660817
